condition,cellId,mean_speed,max_speed,std_speed,total_displacement,trajectory_length,mean_area,std_area,mean_volume,std_volume,residence_time,lateral_migration
ThalassemiaAlpha,-347,0.011433218865269056,0.011792354485025667,0.00019486389617023647,4.0220873776346644e-05,4.022601853194369e-05,1.0489266005665723e-10,1.6836744273439693e-12,5.580548413597734e-17,3.748819174546955e-20,353,3.0643000000000055e-07
ThalassemiaAlpha,-344,0.014294765771712563,0.015189253275745619,0.0004974860056719706,5.129916621133428e-05,5.13060054650729e-05,1.0340778944444445e-10,3.0500275546222726e-12,5.568727194444445e-17,3.568578544906458e-20,360,4.0399999999999986e-07
ThalassemiaAlpha,-333,0.015875494503639707,0.016351437000756842,0.00012410335809803316,5.124836980468389e-05,5.126421255972626e-05,1.0057999351851853e-10,4.092911257570765e-13,5.57019410493827e-17,2.1307486732269703e-20,324,5.622999999999997e-07
ThalassemiaAlpha,-327,0.01642908804796287,0.016806572884451514,0.00026202755197174833,5.1407500566981546e-05,5.141582081427501e-05,1.0197691719745223e-10,1.1491616472561158e-12,5.573424840764331e-17,3.422339783959881e-21,314,3.4862000000000006e-07
ThalassemiaAlpha,-326,0.01656040948873862,0.016872408042630224,0.00012704951138089267,5.131413432925303e-05,5.132715164680041e-05,1.0350704501607718e-10,8.275394725402393e-13,5.568745434083601e-17,1.804761727101072e-20,311,7.831299999999997e-07
ThalassemiaAlpha,-316,0.011398035551876356,0.011656829305264025,0.0001339532583277553,1.105636974211287e-05,1.1056443269724383e-05,1.0589275510204081e-10,7.749985309094754e-13,5.574286734693878e-17,3.2412333071791595e-20,98,5.869999999999996e-08
ThalassemiaAlpha,-310,0.017134749225240525,0.017521145184334983,0.00013720342108241126,5.121009627342582e-05,5.1223210762622084e-05,1.0209817666666669e-10,6.749421569088701e-13,5.571487133333334e-17,6.302108121743801e-21,300,8.250999999999999e-07
ThalassemiaAlpha,-299,0.012124691846349851,0.01291158297149379,0.00033547726778617896,4.63192743217382e-05,4.632098617062514e-05,1.0356721932114882e-10,1.2583425227861823e-12,5.573871462140993e-17,3.512528280969428e-20,383,7.796000000000018e-07
ThalassemiaAlpha,-296,0.01511064336012661,0.015554113202691823,0.00029195193694591477,5.135434952046201e-05,5.13664260510208e-05,1.0021981642228737e-10,1.546219674150318e-12,5.577148387096774e-17,2.873011646391925e-20,341,9.441e-07
ThalassemiaAlpha,-290,0.011046896732324799,0.01142811764317125,0.00020231303691244676,1.5130738139525249e-05,1.513079326625126e-05,1.0370329710144928e-10,5.165468924582996e-13,5.58286115942029e-17,1.118772836875753e-20,138,3.2699999999999873e-07
ThalassemiaAlpha,-282,0.01445527208352202,0.015506641657736058,0.0004405674321716237,5.129044239082682e-05,5.129855656233336e-05,1.011594632022472e-10,3.1092375379599116e-12,5.583165421348314e-17,3.41177944435085e-20,356,3.5458999999999926e-07
ThalassemiaAlpha,-277,0.017186707123632704,0.01751760919597252,0.00014190414940510866,5.119337669766182e-05,5.120201738345371e-05,1.0185455183946489e-10,4.0931488816408754e-13,5.569158595317725e-17,9.838088734307634e-21,299,2.6569999999999984e-07
ThalassemiaAlpha,-275,0.0152964995222418,0.015810150098455517,0.0003327866448836843,5.138205756352113e-05,5.138618108950374e-05,1.0008295400593471e-10,2.8907053769824896e-13,5.572772818991097e-17,1.2372733341698924e-20,337,3.1316000000000125e-07
ThalassemiaAlpha,-253,0.011010700549217706,0.011631247729012681,0.00040420840767426563,5.1404381638263714e-05,5.140782833163636e-05,1.0262835000000002e-10,1.5270636635473866e-12,5.580231923076922e-17,4.0810887484940856e-20,468,2.4333000000000026e-07
ThalassemiaAlpha,-250,0.014278698753508396,0.015537227182543713,0.0009770943729655725,5.136151442476331e-05,5.13909120938025e-05,1.0168623905817174e-10,2.7902204456414873e-12,5.570249999999999e-17,2.37839616828933e-20,361,1.660000000000001e-06
ThalassemiaAlpha,-237,0.016967550744334613,0.017308842181736592,0.0002554634952562539,5.139213845338994e-05,5.140365674747456e-05,1.0398393092105263e-10,6.686678978301469e-13,5.569334934210526e-17,1.382084328601951e-20,304,1.0857000000000005e-06
ThalassemiaAlpha,-233,0.01081718137732354,0.01216724770549369,0.0006412471278680347,5.1360723444574804e-05,5.1363795807969554e-05,1.0183878865546218e-10,2.7386889956899336e-12,5.56765306722689e-17,4.1822463170554175e-20,476,6.974000000000011e-07
ThalassemiaAlpha,-231,0.016804611584038585,0.017331143789351265,0.0003102414370958136,5.1232922101080435e-05,5.124318027040694e-05,1.0179400980392156e-10,3.1840496418090524e-13,5.571600392156862e-17,2.695798366563894e-21,306,3.772000000000004e-07
ThalassemiaAlpha,-226,0.014381503366221822,0.014882869165117895,0.0005043345656293285,5.143412833117439e-05,5.148141801088172e-05,1.0482648746518108e-10,2.3122392636904892e-12,5.569891699164345e-17,3.958059405265894e-20,359,7.652200000000004e-07
ThalassemiaAlpha,-216,0.010907297191451127,0.012440415258335268,0.0009785200214793089,5.1333647657258185e-05,5.135405126908649e-05,1.0303686800847457e-10,2.1293891984225565e-12,5.571158072033899e-17,6.555799129004276e-20,472,6.907e-07
ThalassemiaAlpha,-215,0.016883200264877676,0.017613665271961218,0.0002805705648708881,5.1311798346997116e-05,5.131492134088057e-05,1.0381268852459017e-10,1.4368871318366028e-12,5.56865068852459e-17,2.0153848687313725e-20,305,8.925000000000003e-07
ThalassemiaAlpha,-207,0.009480391300597997,0.010775450889567348,0.0007820460694774674,5.145148903467767e-05,5.146009914528509e-05,1.0200639852941177e-10,2.1194531043253343e-12,5.570803602941176e-17,7.405769755328715e-20,544,6.756599999999999e-07
ThalassemiaAlpha,-204,0.016239557441375,0.017334972204592406,0.0005350428742434561,5.144495542017891e-05,5.146493709652079e-05,1.03522713836478e-10,1.3850297551258503e-12,5.56930893081761e-17,1.9099386718464163e-20,318,8.183999999999988e-07
ThalassemiaAlpha,-199,0.01232251538185766,0.012705268950085119,0.00026806176764410897,5.137691611525117e-05,5.1378486445548144e-05,9.947409138755982e-11,2.222593324014635e-12,5.569801363636364e-17,4.322368655946295e-20,418,6.820599999999995e-07
ThalassemiaAlpha,-197,0.011081779396156899,0.011748656962254727,0.0004099726185834393,5.140604702979851e-05,5.1407961196881695e-05,1.0430870537634409e-10,1.8977066403296383e-12,5.577642451612903e-17,1.9161718780672683e-20,465,1.0640000000000122e-07
ThalassemiaAlpha,-181,0.010315176139201175,0.0115359952369516,0.0005764050093435009,5.1452769362147424e-05,5.145495381488245e-05,1.05444948e-10,1.896601250104987e-12,5.575972640000001e-17,3.9963565358365077e-20,500,1.0972999999999988e-06
ThalassemiaAlpha,-174,0.010702266122038803,0.012101826765457561,0.0005946733619113056,5.134373629383395e-05,5.135636707837098e-05,1.0426647193347194e-10,1.4325807204359534e-12,5.570284012474013e-17,4.511668011003337e-20,481,8.561000000000002e-07
ThalassemiaAlpha,-173,0.01458678384309594,0.01597063869687296,0.0005139503729054638,5.1456224916331514e-05,5.1474633984321064e-05,1.050416384180791e-10,2.114045765970119e-12,5.571461610169492e-17,9.105743015536208e-21,354,8.125000000000011e-07
ThalassemiaAlpha,-158,0.013347863286406428,0.01405505680296686,0.0005252729348414727,5.13713382211817e-05,5.138367175071821e-05,1.0035930829015543e-10,1.1881357693128782e-12,5.571396010362695e-17,2.6098330821674352e-20,386,1.438099999999999e-06
ThalassemiaAlpha,-153,0.01598040895667463,0.016638763966171914,0.00017664096276751202,5.144112242670931e-05,5.144592081029296e-05,1.0527079566563468e-10,2.1489182794565263e-12,5.566579783281734e-17,9.96017044476342e-21,323,4.4629999999999944e-07
ThalassemiaAlpha,-141,0.014533160551819774,0.0149326035466436,0.0001810640960143585,5.1426503016649315e-05,5.143584151235925e-05,1.0690049295774647e-10,1.358550004623776e-12,5.569838338028169e-17,9.691307763586093e-21,355,5.958999999999988e-07
ThalassemiaAlpha,-134,0.01718645932272614,0.01773371123514562,0.0004796026580505136,5.136952110481892e-05,5.138091150146964e-05,1.0057154566666668e-10,4.405230493454014e-13,5.572901233333334e-17,1.4235934132479427e-20,300,5.403999999999991e-07
ThalassemiaAlpha,-132,0.010351113833739895,0.01063444990255223,0.00013044684154405495,5.133503926194409e-05,5.133796492001903e-05,1.0078747806841047e-10,1.3296257067696583e-12,5.571504668008047e-17,3.3090272332341035e-20,497,1.1558e-06
ThalassemiaAlpha,-123,0.015928768699209332,0.016153036988377705,0.0001855459945518778,5.126685785299895e-05,5.128194005939363e-05,1.0735249226006193e-10,6.965325092417372e-13,5.567099256965944e-17,9.647447151658609e-21,323,7.284000000000014e-07
ThalassemiaAlpha,-121,0.013494743692636538,0.014194309542604375,0.0003367409217060912,5.126639228297061e-05,5.127106704999443e-05,1.06027968503937e-10,1.7840842480859885e-12,5.566546666666667e-17,1.7745041313788273e-20,381,5.021699999999996e-07
ThalassemiaAlpha,-119,0.011544769308022257,0.012289941751781332,0.00034043539862610255,5.1339092126718686e-05,5.1356200065921594e-05,1.0622962331838566e-10,5.252957962162334e-13,5.568173183856503e-17,2.2717943603150105e-20,446,3.3698999999999963e-07
ThalassemiaAlpha,-115,0.014879298849403918,0.015077204234205503,0.00010778813127165413,5.129831170655799e-05,5.1324479611270924e-05,1.0516918208092485e-10,7.970610863955733e-13,5.569955433526011e-17,8.24502282840402e-21,346,9.344999999999993e-07
ThalassemiaAlpha,-106,0.008895014172749733,0.010220598889615238,0.0007832946709204138,5.1483628553171894e-05,5.149603317229654e-05,1.0657792931034482e-10,3.2193344472767456e-12,5.570428206896553e-17,6.525881955253809e-20,580,7.510000000000018e-07
ThalassemiaAlpha,-104,0.009051251088762239,0.010236637633081138,0.0007190216546128144,5.14015566036753e-05,5.1406550179972336e-05,1.041565258347979e-10,3.1225807796445124e-12,5.574198154657293e-17,2.6727949851002652e-20,569,9.916999999999993e-07
ThalassemiaAlpha,-100,0.011676776161480136,0.01195572967267636,0.000148446816004016,5.136821179365819e-05,5.137077676784167e-05,1.0250673242630386e-10,1.3673037190250678e-12,5.575466643990929e-17,5.935507719936347e-20,441,2.028500000000001e-07
ThalassemiaAlpha,-94,0.010092815583766972,0.010860415126090945,0.0004711170197376654,5.146686030778521e-05,5.147461384979652e-05,1.0715937181996085e-10,3.4908710855585375e-12,5.568024990215264e-17,4.837738730989531e-20,511,3.660200000000001e-07
ThalassemiaAlpha,-91,0.014380579272781968,0.015293193611174875,0.0004988670189768646,5.131266898956534e-05,5.131996594169896e-05,1.0877803631284917e-10,2.852590524726414e-12,5.567623351955307e-17,2.2658471357810683e-20,358,2.699000000000006e-07
ThalassemiaAlpha,-80,0.015275366554620562,0.016038014239634323,0.0006213788033947652,5.145030499338585e-05,5.14675094295713e-05,1.020602928994083e-10,3.4985143096413305e-13,5.567933313609468e-17,1.5673244403623833e-20,338,1.1191000000000009e-06
ThalassemiaAlpha,-74,0.015605652510181032,0.015934407972911763,0.00026097345087688006,5.1328331587430745e-05,5.133417908156706e-05,1.0211030303030301e-10,4.688263873223818e-13,5.57077809090909e-17,1.894068085545788e-20,330,4.020799999999994e-07
ThalassemiaAlpha,-73,0.016076830617281983,0.01660665920743995,0.000326161418407261,5.126445557056368e-05,5.1275779266642194e-05,1.038186e-10,4.704422610726367e-13,5.568747406250001e-17,6.3109187162492065e-21,320,4.3397999999999987e-07
ThalassemiaAlpha,-63,0.01076074526431911,0.013135800058270388,0.0002362292655177146,5.140616716485622e-05,5.141054046322166e-05,1.0551924843423798e-10,1.5934578735054982e-12,5.571402567849686e-17,3.292285499582841e-20,479,2.2679999999999925e-07
ThalassemiaAlpha,-57,0.016625368826557546,0.01702811903352863,0.00030441303014975234,5.135443098769476e-05,5.136503344802425e-05,1.0302728064516128e-10,6.588668869393001e-13,5.570870548387097e-17,7.42839838161076e-21,310,7.861000000000008e-07
ThalassemiaAlpha,-51,0.01056953753343705,0.01110461797629915,0.0003756419228315434,4.681788187544076e-05,4.6822771552458973e-05,1.0604087837837837e-10,1.3606767183654074e-12,5.571545360360361e-17,8.240567689897839e-20,444,1.6222999999999997e-06
ThalassemiaAlpha,-46,0.011239110133365971,0.011669602853150215,0.00021887933767784622,5.135647245094313e-05,5.1359497220666625e-05,1.0847065720524018e-10,2.346902745559405e-12,5.567132772925764e-17,3.2531685878228163e-20,458,3.3060000000000324e-07
ThalassemiaAlpha,-43,0.013001708725677925,0.014539811321947269,0.0007972669613901445,5.144707154295204e-05,5.146841813971775e-05,1.0932341813602016e-10,1.3758119352900005e-12,5.568593828715365e-17,3.300524973682288e-20,397,1.222899999999998e-06
ThalassemiaAlpha,-37,0.009816697178589316,0.01068153354908353,0.0004660118924946273,5.14122109433302e-05,5.141472513836283e-05,1.0298879047619049e-10,7.404963197257936e-13,5.576178857142857e-17,2.775873741232251e-20,525,4.848999999999994e-07
ThalassemiaAlpha,-29,0.01489603617850654,0.01536771148379748,0.000347756431280045,5.1522891578005996e-05,5.1533582047706415e-05,1.0003596570605188e-10,3.3345872308719886e-12,5.57494590778098e-17,4.606322680715034e-20,347,3.3850999999999924e-07
ThalassemiaAlpha,-24,0.016397425699290192,0.017461538372224607,0.0004852713359268047,5.146621033101889e-05,5.147681268053673e-05,1.050008e-10,7.863412907114231e-13,5.566599904761906e-17,9.257919610971198e-21,315,8.346799999999993e-07
ThalassemiaAlpha,-22,0.015609091168218025,0.01626607571602404,0.00021159559466066188,5.1334655375882246e-05,5.133864747972125e-05,1.0133988484848484e-10,6.071922015956305e-13,5.572730424242425e-17,1.0372428682808792e-20,330,1.0261000000000036e-07
ThalassemiaAlpha,0,0.009155254212390626,0.009942330046715709,0.0006297923914002207,3.8944571957859545e-05,3.894614623060612e-05,1.038275737089202e-10,2.3191925195005165e-12,5.56618072769953e-17,4.55709961279891e-20,426,4.6352000000000043e-07
ThalassemiaAlpha,3,0.01322398187402758,0.01512342564743365,0.0016288006164725426,1.5546762284154215e-05,1.5547539821686953e-05,1.0017677033898304e-10,7.180443444284594e-13,5.572604406779661e-17,5.0809606463137765e-21,118,6.63999999999999e-08
ThalassemiaAlpha,16,0.016833931535658916,0.01892589278157761,0.0024344486806009446,1.4065328069405282e-05,1.4066031871711627e-05,1.0287165476190474e-10,1.1434912245310232e-12,5.570719642857142e-17,1.5772734186491848e-20,84,1.4049999999999976e-07
ThalassemiaAlpha,20,0.009628940640789323,0.010727970695091885,0.0012170440556543637,9.394145354421555e-06,9.394573308276692e-06,1.0435382653061222e-10,2.1222711576293367e-12,5.568777857142857e-17,3.2496354276089805e-20,98,5.44000000000007e-08
ThalassemiaAlpha,22,0.01644229877605011,0.018929477237668024,0.0021503847278282126,1.7683614683372852e-05,1.768441402073987e-05,1.0080203703703703e-10,2.7440726012594875e-13,5.572492314814816e-17,5.537765102727186e-21,108,2.659000000000003e-07
ThalassemiaAlpha,27,0.011626823141318675,0.012815268128693985,0.0012267269160375904,1.8187630386842597e-05,1.8197465032111145e-05,1.0083876050955415e-10,3.2030753551851706e-12,5.571211656050955e-17,4.263745621762008e-20,157,1.0597799999999999e-06
ThalassemiaAlpha,37,0.009492361983506462,0.010196722252867184,0.0017049198334666775,4.5155759776577795e-06,4.515610125604306e-06,9.946708333333334e-11,4.792541680451545e-13,5.572574791666666e-17,3.777198645813003e-21,48,2.459999999999973e-08
ThalassemiaAlpha,38,0.016438982216915136,0.019399220848659166,0.0015598180394833631,3.690240494236114e-05,3.690873902728352e-05,1.0042533733333333e-10,1.0171530386556534e-12,5.573651200000001e-17,7.675836855260494e-21,225,1.253000000000003e-07
ThalassemiaAlpha,46,0.007389333146110409,0.008159576226549201,0.0008475265681254875,8.390333217536713e-06,8.391509146128593e-06,1.0397293859649123e-10,1.965405505616075e-12,5.56583552631579e-17,5.408492026778449e-20,114,2.559200000000001e-07
ThalassemiaAlpha,49,0.016210902778407848,0.01810374380197402,0.002629668417224741,1.0627787379134942e-05,1.062855589722636e-05,1.0048496969696968e-10,1.201396584360781e-13,5.573289545454547e-17,1.728977627490467e-21,66,1.1860000000000086e-07
ThalassemiaAlpha,54,0.013365870647577455,0.015160501550554805,0.0010938647849037726,3.922913301625464e-05,3.923295167308744e-05,1.0358917687074832e-10,1.312053775019039e-12,5.56683775510204e-17,4.5664105732443836e-20,294,5.106699999999996e-07
ThalassemiaAlpha,56,0.008730920854383414,0.010500009848903154,0.0013534725700525996,4.550092386288547e-05,4.5511422462407476e-05,1.0640195229885056e-10,3.8226944755300635e-12,5.573505459770115e-17,4.7107347780415545e-20,522,4.2390000000000114e-07
ThalassemiaAlpha,72,0.008549882684432818,0.00967445365018412,0.0007909870539634633,2.9870419452361232e-05,2.9872848258877264e-05,1.0738581685714287e-10,5.295608057375169e-12,5.5708048e-17,2.3845952219386702e-20,350,8.063999999999996e-07
ThalassemiaAlpha,79,0.010075335436333177,0.0109463065479556,0.001500868272950936,6.909228094367704e-06,6.90930535991391e-06,1.0202897101449276e-10,9.981095361764204e-13,5.570646666666667e-17,1.5145234803558188e-20,69,3.580000000000057e-08
ThalassemiaAlpha,80,0.014081970922422832,0.015567604120501684,0.001490069019716621,2.1059008767271075e-05,2.1059145506734733e-05,1.0048839333333333e-10,1.3380179700876234e-12,5.573135733333332e-17,8.933793370237407e-21,150,5.1299999999998984e-08
ThalassemiaAlpha,95,0.012832906147223152,0.014431117830280359,0.001112693710966984,3.0341502709819762e-05,3.0348530519158296e-05,1.0323989029535864e-10,1.5595842355941839e-12,5.567102489451477e-17,3.805645132965777e-20,237,3.384e-07
ThalassemiaAlpha,100,0.01574483956798692,0.018216265749198032,0.0015493271849274586,3.235543270024371e-05,3.235984920561386e-05,1.0544219902912621e-10,1.7500124192448597e-12,5.567732815533981e-17,2.129078086288432e-20,206,4.3400000000000127e-07
ThalassemiaAlpha,112,0.014194152463106726,0.016132882847015025,0.001138810572645424,3.966744219697055e-05,3.9674906105269714e-05,1.0595254642857144e-10,2.2398771034806523e-12,5.569313857142858e-17,1.6718830564453446e-20,280,1.9330000000000033e-07
ThalassemiaAlpha,119,0.016653375317838625,0.01938370863531793,0.0019154351873192947,2.4239165404361597e-05,2.4239756015334946e-05,1.005386506849315e-10,1.7754399522627387e-13,5.572552945205481e-17,4.600272372868972e-21,146,1.083000000000003e-07
ThalassemiaAlpha,121,0.00981343596401654,0.010406166961682886,0.0008738065462044124,1.957809575979237e-05,1.9579963352566772e-05,1.0584468499999999e-10,1.7816160288192655e-12,5.5680812e-17,2.729537954899343e-20,200,3.293000000000004e-07
ThalassemiaAlpha,130,0.015624152767541874,0.01701633962719151,0.0025604427182255233,9.77303619199274e-06,9.773656913314926e-06,1.0542703174603173e-10,2.3654185946694917e-12,5.570978412698414e-17,1.3910917113955843e-20,63,1.0259999999999966e-07
ThalassemiaAlpha,132,0.012787700982680776,0.014162932507001243,0.0010770145889734857,2.9860993829636685e-05,2.9861490732697727e-05,1.0360105128205128e-10,1.2248298425828833e-12,5.570958547008547e-17,1.492703147521912e-20,234,8.45800000000003e-08
ThalassemiaAlpha,134,0.011717822193938904,0.012630527519563079,0.0009805768166561881,2.6191585548578385e-05,2.619264291455166e-05,1.0841742857142857e-10,2.381266028023827e-12,5.565394017857143e-17,3.14260822805136e-20,224,3.9403000000000036e-07
ThalassemiaAlpha,138,0.014426151800884229,0.016077850030882322,0.0010277703905202042,4.751777848381488e-05,4.753489307351825e-05,1.0353495545454547e-10,3.823713512240889e-12,5.574131757575757e-17,2.662434142688226e-20,330,4.42999999999999e-07
ThalassemiaAlpha,147,0.007011939643672087,0.007639308995690886,0.0012264212602414591,3.337120684377474e-06,3.3374345115727653e-06,1.0653462500000001e-10,3.4377042538930026e-12,5.571298749999999e-17,1.2512013376087354e-20,48,5.410000000000004e-08
ThalassemiaAlpha,149,0.006553326183928587,0.00860177723360853,0.0007313172603096403,1.588029273439253e-05,1.588716339451783e-05,1.0540477283950618e-10,4.2500568979277086e-12,5.567935679012346e-17,4.346389003254945e-20,243,1.7930000000000013e-07
ThalassemiaAlpha,153,0.01170410766998392,0.01311741212195412,0.000918574755926368,3.107563950933914e-05,3.107623606032109e-05,1.0505000751879698e-10,1.284772042014946e-12,5.563770263157894e-17,4.996294053607061e-20,266,8.237999999999971e-08
ThalassemiaAlpha,159,0.008021056994412893,0.009305128075633733,0.0009612925705887784,1.0948419638486646e-05,1.0953143058865305e-05,1.1451560583941606e-10,5.135927751916573e-12,5.566362773722629e-17,3.150508299308311e-20,137,1.4212999999999943e-07
ThalassemiaAlpha,162,0.013729382910523382,0.015799672795283888,0.00400968954751471,2.817616439758973e-06,2.8176227134313867e-06,1.0069719047619047e-10,1.8789747711122058e-13,5.573043333333334e-17,1.0850499220463321e-21,21,8.199999999999346e-09
ThalassemiaAlpha,173,0.014187655156588938,0.015760283539546217,0.00140981891656061,2.376543255023986e-05,2.3768707046899504e-05,1.0186350595238096e-10,5.004127756883728e-13,5.569841011904762e-17,1.4338769687578363e-20,168,3.0809999999999964e-07
ThalassemiaAlpha,179,0.014852795503938853,0.01649247330067689,0.001774516612069616,1.7457968972833004e-05,1.7458644031812958e-05,1.0012709576271185e-10,4.890373511671607e-13,5.573793050847457e-17,4.356771102559342e-21,118,2.499200000000005e-07
ThalassemiaAlpha,180,0.015242056323065536,0.017216777610088236,0.0014105054271069698,3.071441216752976e-05,3.0717361844313977e-05,1.0440239108910891e-10,1.4638819381614853e-12,5.571490841584159e-17,1.0900028685221249e-20,202,9.269999999999998e-08
ThalassemiaAlpha,190,0.009594455476527155,0.010396514605232053,0.0007994488963049386,4.062148650407072e-05,4.062569077484372e-05,1.1008922051886793e-10,5.5232868976231036e-12,5.568668820754717e-17,3.984342704356895e-20,424,4.716000000000007e-07
ThalassemiaAlpha,196,0.016292713726307397,0.01913305212074308,0.0014523101541477782,4.260086856893413e-05,4.26100658942736e-05,1.0269516793893129e-10,1.2100689075257186e-12,5.572219198473283e-17,5.252021383504686e-21,262,5.147000000000003e-07
ThalassemiaAlpha,202,0.007651889172128583,0.009629180512589323,0.0013010966042850446,4.255216472549898e-05,4.256313417761266e-05,1.0769089407540395e-10,2.4499221125302815e-12,5.573321687612208e-17,8.207605879252774e-20,557,1.5455000000000007e-06
ThalassemiaAlpha,207,0.010951420276960536,0.011995359370441624,0.0011028201445383988,1.7473303663303057e-05,1.747346722208549e-05,1.00547005e-10,2.0229127989550365e-12,5.57181175e-17,2.794012814942524e-20,160,3.58999999999974e-08
ThalassemiaAlpha,210,0.012668478054529956,0.014585964712119995,0.0012336438359762916,2.565717684196763e-05,2.565913897613962e-05,1.0087735960591134e-10,2.4982581130558448e-12,5.572276600985222e-17,2.1461602307466872e-20,203,3.498000000000013e-07
ThalassemiaAlpha,216,0.007980192629588687,0.009045511434249916,0.0008298465960797213,2.691219176172762e-05,2.6925167682110846e-05,1.0328557662721895e-10,2.3802448938698174e-12,5.569404615384615e-17,2.43851051487526e-20,338,4.425999999999981e-07
ThalassemiaAlpha,224,0.014699055865870269,0.01680469154342667,0.0012263562158372331,3.916718224780664e-05,3.917294802844096e-05,1.0302541947565543e-10,2.117526453677802e-12,5.569952771535581e-17,2.1116626997184895e-20,267,3.393899999999998e-07
ThalassemiaAlpha,229,0.015901394813400596,0.018163162284146512,0.001271517471942392,4.6353293079241955e-05,4.635469567214983e-05,1.053406095890411e-10,2.4096348909194937e-12,5.569503424657533e-17,2.3844042065935345e-20,292,2.3629000000000075e-07
ThalassemiaAlpha,231,0.015205033880058194,0.01711798984694747,0.0039028230257761014,4.034518321237372e-06,4.034582419872295e-06,1.0112499999999999e-10,3.73648333226681e-13,5.573003333333334e-17,6.108002317265104e-22,27,1.3620000000000727e-08
ThalassemiaBeta,-996,0.01698839373386315,0.017010080033128268,1.6369356831461e-05,1.1892714874594449e-06,1.1892717477316051e-06,9.5438825e-11,2.5488092457910045e-15,5.1041687500000004e-17,9.326421760635741e-22,8,1.7699999999999847e-08
ThalassemiaBeta,-963,0.016990405933854272,0.017024770528209682,2.9760689796904705e-05,1.1895325306190662e-06,1.1895329058791355e-06,9.738327499999999e-11,4.613934639452941e-14,5.0973425000000005e-17,1.0511898020810002e-21,8,1.1399999999999586e-08
ThalassemiaBeta,-756,0.015656043148438475,0.01601101069472271,0.00022083810542875403,2.9574715188016284e-05,2.958152735289823e-05,9.711419894736843e-11,4.2852144951833956e-13,5.1041783684210534e-17,1.5156408430545514e-20,190,4.948000000000008e-07
ThalassemiaBeta,-743,0.01683038316249487,0.017042659523371494,0.00014275905120183239,5.1308576621237274e-05,5.1321790476152544e-05,9.615984771241831e-11,6.846814126278212e-13,5.100234836601307e-17,1.7601472012120588e-20,306,1.4191000000000014e-06
ThalassemiaBeta,-737,0.01714189215141048,0.017393330427921645,0.00017717228980323522,4.8983211667006176e-05,4.901782652502805e-05,9.591786794425087e-11,7.646597907646201e-13,5.101923588850174e-17,4.4382871500935014e-21,287,7.958000000000001e-07
ThalassemiaBeta,-732,0.013581704900037529,0.013827546085306872,4.253242153276939e-05,1.3036492541304045e-05,1.3036601902189369e-05,9.361015773195877e-11,3.242261864279868e-13,5.1072562886597943e-17,1.3827895414008413e-20,97,1.0645000000000048e-07
ThalassemiaBeta,-722,0.013128251774651148,0.013158019721171216,1.9449375527383383e-05,9.319323367339712e-06,9.319334431801188e-06,9.468145694444444e-11,1.111517346698183e-13,5.1045112500000004e-17,3.574279696962073e-21,72,4.599999999999922e-09
ThalassemiaBeta,-721,0.017753964500868098,0.01808564845290301,0.00018126357680541092,3.211664142825462e-05,3.21279627607189e-05,9.461634945054946e-11,3.078582427865624e-13,5.100917142857144e-17,1.409921267120644e-20,182,4.888999999999997e-07
ThalassemiaBeta,-710,0.016812475912233487,0.016961600354734516,7.97648932283094e-05,5.142055130083461e-05,5.143589802193178e-05,9.702379185667753e-11,4.3799712726861726e-13,5.098406970684039e-17,1.3569090725482782e-20,307,1.1190000000000006e-06
ThalassemiaBeta,-680,0.01274631039649506,0.012816040161151595,3.007467698365281e-05,3.5679673496097185e-06,3.567969543267677e-06,9.272294137931034e-11,7.899377695761558e-14,5.113529310344828e-17,2.1512340369592353e-21,29,1.610000000000142e-08
ThalassemiaBeta,-679,0.015908733249716197,0.016109885788979643,0.00013210294024453318,2.7037275130017837e-05,2.7038644596417246e-05,9.643260935672514e-11,7.901362062217661e-13,5.099030467836258e-17,2.9036450290563726e-21,171,1.5589999999999964e-07
ThalassemiaBeta,-659,0.016949654651177194,0.017166947929751434,0.00013581711237166817,2.7281003851624686e-05,2.7282914168735e-05,9.301614012345678e-11,1.5237782417190391e-13,5.104601481481481e-17,6.527021922966301e-21,162,1.4410000000000087e-07
ThalassemiaBeta,-647,0.015668092312065354,0.015778769378319873,6.510760409017782e-05,4.386544719438752e-06,4.3865486882054655e-06,9.496607586206898e-11,8.810992993808733e-14,5.103525862068965e-17,5.0855900936849465e-21,29,2.5500000000001704e-08
ThalassemiaBeta,-640,0.01702466765591883,0.01730177349016548,0.00017160432094300346,4.423801197906023e-05,4.425549055584831e-05,9.679638275862069e-11,9.348572700035633e-13,5.099409348659004e-17,9.738187899510103e-21,261,1.0864000000000003e-06
ThalassemiaBeta,-629,0.014803473026613913,0.015277825099141435,0.00025188641381468575,4.2170691563946684e-05,4.2179539988706694e-05,9.43505055944056e-11,5.208864182722782e-13,5.10341409090909e-17,1.1089690385888462e-20,286,4.6029999999999964e-07
ThalassemiaBeta,-627,0.014329850301040933,0.014352238986896054,1.3733494397158494e-05,2.292513661116112e-06,2.2925148101197766e-06,9.35205882352941e-11,1.0239907154335463e-13,5.1130452941176473e-17,7.890798811417961e-22,17,1.3290000000000511e-08
ThalassemiaBeta,-597,0.014416051262393514,0.01493959684953784,0.0004001894536221028,4.0623100794480225e-05,4.064117548143905e-05,9.504138869257951e-11,8.24986483671389e-13,5.1075890812720857e-17,1.604704476815089e-20,283,7.823999999999995e-07
